token_id,ipu_start_time,ipu_end_time,task_start_time,task_end_time,task,duration,session_channel,session_channel_task,session_task,channel,task_describer,task_target,task_score,corpus,speaker,speaker_gender,session_number,words_count,phones_count,words_by_second,phones_by_second
s04.task.12.t0.1339.8169.tf.1342.5823,1339.8169,1342.5823,1289.648,1433.332,12,2.7654,04_A,04_A_12,04_12,A,B,yellowmermaid,96,uba,107,m,04,8,29.0,2.8929,10.4866
s04.task.12.t0.1349.9950.tf.1350.2685,1349.995,1350.2685,1289.648,1433.332,12,0.2735,04_A,04_A_12,04_12,A,B,yellowmermaid,96,uba,107,m,04,1,2.0,3.6563,7.3125
s04.task.12.t0.1358.9277.tf.1363.6464,1358.9277,1363.6464,1289.648,1433.332,12,4.7187,04_A,04_A_12,04_12,A,B,yellowmermaid,96,uba,107,m,04,24,86.0,5.0861,18.2253
s04.task.12.t0.1366.5077.tf.1367.2311,1366.5077,1367.2311,1289.648,1433.332,12,0.7234,04_A,04_A_12,04_12,A,B,yellowmermaid,96,uba,107,m,04,3,8.0,4.147,11.0586
s04.task.12.t0.1375.2401.tf.1375.5644,1375.2401,1375.5644,1289.648,1433.332,12,0.3243,04_A,04_A_12,04_12,A,B,yellowmermaid,96,uba,107,m,04,1,2.0,3.0834,6.1667
s04.task.12.t0.1377.6584.tf.1378.2993,1377.6584,1378.2993,1289.648,1433.332,12,0.6409,04_A,04_A_12,04_12,A,B,yellowmermaid,96,uba,107,m,04,2,6.0,3.1207,9.3622
s04.task.12.t0.1379.2384.tf.1380.6284,1379.2384,1380.6284,1289.648,1433.332,12,1.39,04_A,04_A_12,04_12,A,B,yellowmermaid,96,uba,107,m,04,6,27.0,4.3165,19.4245
s04.task.12.t0.1382.1620.tf.1386.0020,1382.162,1386.002,1289.648,1433.332,12,3.84,04_A,04_A_12,04_12,A,B,yellowmermaid,96,uba,107,m,04,21,66.0,5.4688,17.1875
s04.task.12.t0.1387.7126.tf.1388.3820,1387.7126,1388.382,1289.648,1433.332,12,0.6694,04_A,04_A_12,04_12,A,B,yellowmermaid,96,uba,107,m,04,3,8.0,4.4818,11.9516
s04.task.12.t0.1389.6258.tf.1391.3135,1389.6258,1391.3135,1289.648,1433.332,12,1.6877,04_A,04_A_12,04_12,A,B,yellowmermaid,96,uba,107,m,04,11,31.0,6.5177,18.3679
s04.task.12.t0.1392.4701.tf.1393.0402,1392.4701,1393.0402,1289.648,1433.332,12,0.5702,04_A,04_A_12,04_12,A,B,yellowmermaid,96,uba,107,m,04,1,4.0,1.7539,7.0157
s04.task.12.t0.1393.2576.tf.1400.3960,1393.2576,1400.396,1289.648,1433.332,12,7.1383,04_A,04_A_12,04_12,A,B,yellowmermaid,96,uba,107,m,04,27,94.0,3.7824,13.1683
s04.task.12.t0.1400.6144.tf.1401.9032,1400.6144,1401.9032,1289.648,1433.332,12,1.2889,04_A,04_A_12,04_12,A,B,yellowmermaid,96,uba,107,m,04,8,29.0,6.2071,22.5006
s04.task.12.t0.1411.2350.tf.1411.7837,1411.235,1411.7837,1289.648,1433.332,12,0.5487,04_A,04_A_12,04_12,A,B,yellowmermaid,96,uba,107,m,04,1,4.0,1.8226,7.2904
s04.task.12.t0.1413.3332.tf.1413.7170,1413.3332,1413.717,1289.648,1433.332,12,0.3838,04_A,04_A_12,04_12,A,B,yellowmermaid,96,uba,107,m,04,1,4.0,2.6053,10.421
s04.task.12.t0.1416.5232.tf.1422.5632,1416.5232,1422.5632,1289.648,1433.332,12,6.04,04_A,04_A_12,04_12,A,B,yellowmermaid,96,uba,107,m,04,30,108.0,4.9669,17.8808
s04.task.12.t0.1426.4522.tf.1426.7089,1426.4522,1426.7089,1289.648,1433.332,12,0.2567,04_A,04_A_12,04_12,A,B,yellowmermaid,96,uba,107,m,04,1,2.0,3.8959,7.7919
s04.task.12.t0.1427.0527.tf.1429.1856,1427.0527,1429.1856,1289.648,1433.332,12,2.1329,04_A,04_A_12,04_12,A,B,yellowmermaid,96,uba,107,m,04,9,42.0,4.2195,19.6911
s04.task.12.t0.1430.0899.tf.1431.2991,1430.0899,1431.2991,1289.648,1433.332,12,1.2092,04_A,04_A_12,04_12,A,B,yellowmermaid,96,uba,107,m,04,4,24.0,3.3081,19.8485
s04.task.12.t0.1431.5262.tf.1431.7591,1431.5262,1431.7591,1289.648,1433.332,12,0.2328,04_A,04_A_12,04_12,A,B,yellowmermaid,96,uba,107,m,04,1,7.0,4.2949,30.064
s04.task.13.t0.1439.8027.tf.1441.3731,1439.8027,1441.3731,1435.747,1567.396,13,1.5704,04_A,04_A_13,04_13,A,A,onion,99,uba,107,m,04,6,26.0,3.8207,16.5563
s04.task.13.t0.1443.0757.tf.1444.1850,1443.0757,1444.185,1435.747,1567.396,13,1.1093,04_A,04_A_13,04_13,A,A,onion,99,uba,107,m,04,3,13.0,2.7045,11.7194
s04.task.13.t0.1446.8718.tf.1448.2142,1446.8718,1448.2142,1435.747,1567.396,13,1.3423,04_A,04_A_13,04_13,A,A,onion,99,uba,107,m,04,7,29.0,5.2148,21.604
s04.task.13.t0.1448.5442.tf.1450.2842,1448.5442,1450.2842,1435.747,1567.396,13,1.74,04_A,04_A_13,04_13,A,A,onion,99,uba,107,m,04,9,30.0,5.1724,17.2414
s04.task.13.t0.1450.7045.tf.1452.1748,1450.7045,1452.1748,1435.747,1567.396,13,1.4703,04_A,04_A_13,04_13,A,A,onion,99,uba,107,m,04,8,32.0,5.4411,21.7645
s04.task.13.t0.1452.4244.tf.1452.6559,1452.4244,1452.6559,1435.747,1567.396,13,0.2316,04_A,04_A_13,04_13,A,A,onion,99,uba,107,m,04,1,4.0,4.3183,17.2734
s04.task.13.t0.1453.2376.tf.1454.6481,1453.2376,1454.6481,1435.747,1567.396,13,1.4105,04_A,04_A_13,04_13,A,A,onion,99,uba,107,m,04,7,29.0,4.9626,20.5594
s04.task.13.t0.1455.2604.tf.1458.9842,1455.2604,1458.9842,1435.747,1567.396,13,3.7238,04_A,04_A_13,04_13,A,A,onion,99,uba,107,m,04,18,62.0,4.8338,16.6497
s04.task.13.t0.1460.2342.tf.1463.8102,1460.2342,1463.8102,1435.747,1567.396,13,3.576,04_A,04_A_13,04_13,A,A,onion,99,uba,107,m,04,9,48.0,2.5168,13.4229
s04.task.13.t0.1466.7302.tf.1475.1501,1466.7302,1475.1501,1435.747,1567.396,13,8.4199,04_A,04_A_13,04_13,A,A,onion,99,uba,107,m,04,37,146.0,4.3943,17.3398
s04.task.13.t0.1485.7144.tf.1486.6861,1485.7144,1486.6861,1435.747,1567.396,13,0.9717,04_A,04_A_13,04_13,A,A,onion,99,uba,107,m,04,3,10.0,3.0872,10.2908
s04.task.13.t0.1487.2161.tf.1487.6745,1487.2161,1487.6745,1435.747,1567.396,13,0.4584,04_A,04_A_13,04_13,A,A,onion,99,uba,107,m,04,1,2.0,2.1814,4.3628
s04.task.13.t0.1488.4665.tf.1491.7991,1488.4665,1491.7991,1435.747,1567.396,13,3.3325,04_A,04_A_13,04_13,A,A,onion,99,uba,107,m,04,10,40.0,3.0007,12.0029
s04.task.13.t0.1494.3363.tf.1498.8586,1494.3363,1498.8586,1435.747,1567.396,13,4.5223,04_A,04_A_13,04_13,A,A,onion,99,uba,107,m,04,19,70.0,4.2014,15.4788
s04.task.13.t0.1499.0886.tf.1501.0886,1499.0886,1501.0886,1435.747,1567.396,13,2.0,04_A,04_A_13,04_13,A,A,onion,99,uba,107,m,04,9,32.0,4.5,16.0
s04.task.13.t0.1502.1486.tf.1505.9780,1502.1486,1505.978,1435.747,1567.396,13,3.8294,04_A,04_A_13,04_13,A,A,onion,99,uba,107,m,04,25,88.0,6.5285,22.9802
s04.task.13.t0.1507.0360.tf.1511.9187,1507.036,1511.9187,1435.747,1567.396,13,4.8827,04_A,04_A_13,04_13,A,A,onion,99,uba,107,m,04,17,64.0,3.4817,13.1074
s04.task.13.t0.1512.3167.tf.1513.7339,1512.3167,1513.7339,1435.747,1567.396,13,1.4171,04_A,04_A_13,04_13,A,A,onion,99,uba,107,m,04,7,29.0,4.9395,20.4637
s04.task.13.t0.1513.8241.tf.1514.1020,1513.8241,1514.102,1435.747,1567.396,13,0.2779,04_A,04_A_13,04_13,A,A,onion,99,uba,107,m,04,1,5.0,3.5988,17.9939
s04.task.13.t0.1514.7119.tf.1520.1330,1514.7119,1520.133,1435.747,1567.396,13,5.4211,04_A,04_A_13,04_13,A,A,onion,99,uba,107,m,04,19,69.0,3.5048,12.7281
s04.task.13.t0.1521.2186.tf.1522.5014,1521.2186,1522.5014,1435.747,1567.396,13,1.2828,04_A,04_A_13,04_13,A,A,onion,99,uba,107,m,04,1,3.0,0.7796,2.3387
s04.task.13.t0.1523.9384.tf.1526.5428,1523.9384,1526.5428,1435.747,1567.396,13,2.6044,04_A,04_A_13,04_13,A,A,onion,99,uba,107,m,04,13,54.0,4.9916,20.7345
s04.task.13.t0.1527.0686.tf.1528.2713,1527.0686,1528.2713,1435.747,1567.396,13,1.2027,04_A,04_A_13,04_13,A,A,onion,99,uba,107,m,04,6,25.0,4.9887,20.7862
s04.task.13.t0.1529.0255.tf.1531.2671,1529.0255,1531.2671,1435.747,1567.396,13,2.2416,04_A,04_A_13,04_13,A,A,onion,99,uba,107,m,04,7,26.0,3.1227,11.5987
s04.task.13.t0.1531.4772.tf.1533.5475,1531.4772,1533.5475,1435.747,1567.396,13,2.0703,04_A,04_A_13,04_13,A,A,onion,99,uba,107,m,04,8,37.0,3.8642,17.8717
s04.task.13.t0.1534.4160.tf.1535.9128,1534.416,1535.9128,1435.747,1567.396,13,1.4968,04_A,04_A_13,04_13,A,A,onion,99,uba,107,m,04,5,24.0,3.3404,16.0341
s04.task.13.t0.1536.7086.tf.1539.5802,1536.7086,1539.5802,1435.747,1567.396,13,2.8715,04_A,04_A_13,04_13,A,A,onion,99,uba,107,m,04,14,59.0,4.8754,20.5465
s04.task.13.t0.1540.4786.tf.1544.7460,1540.4786,1544.746,1435.747,1567.396,13,4.2674,04_A,04_A_13,04_13,A,A,onion,99,uba,107,m,04,26,76.0,6.0927,17.8095
s04.task.13.t0.1545.4744.tf.1547.6587,1545.4744,1547.6587,1435.747,1567.396,13,2.1843,04_A,04_A_13,04_13,A,A,onion,99,uba,107,m,04,11,40.0,5.0359,18.3123
s04.task.13.t0.1548.2416.tf.1552.1286,1548.2416,1552.1286,1435.747,1567.396,13,3.8871,04_A,04_A_13,04_13,A,A,onion,99,uba,107,m,04,17,70.0,4.3735,18.0084
s04.task.13.t0.1552.6126.tf.1554.0786,1552.6126,1554.0786,1435.747,1567.396,13,1.4661,04_A,04_A_13,04_13,A,A,onion,99,uba,107,m,04,7,29.0,4.7747,19.7809
s04.task.13.t0.1555.1264.tf.1563.5286,1555.1264,1563.5286,1435.747,1567.396,13,8.4022,04_A,04_A_13,04_13,A,A,onion,99,uba,107,m,04,38,128.0,4.5226,15.2341
s04.task.14.t0.1574.9548.tf.1575.1797,1574.9548,1575.1797,1569.871,1699.277953,14,0.2249,04_A,04_A_14,04_14,A,B,iron,97,uba,107,m,04,1,2.0,4.4467,8.8933
s04.task.14.t0.1581.4114.tf.1581.9954,1581.4114,1581.9954,1569.871,1699.277953,14,0.584,04_A,04_A_14,04_14,A,B,iron,97,uba,107,m,04,1,2.0,1.7123,3.4246
s04.task.14.t0.1582.2771.tf.1583.6320,1582.2771,1583.632,1569.871,1699.277953,14,1.3549,04_A,04_A_14,04_14,A,B,iron,97,uba,107,m,04,5,18.0,3.6903,13.2852
s04.task.14.t0.1584.8503.tf.1585.0071,1584.8503,1585.0071,1569.871,1699.277953,14,0.1568,04_A,04_A_14,04_14,A,B,iron,97,uba,107,m,04,1,2.0,6.3775,12.7549
s04.task.14.t0.1585.1811.tf.1585.4406,1585.1811,1585.4406,1569.871,1699.277953,14,0.2594,04_A,04_A_14,04_14,A,B,iron,97,uba,107,m,04,1,4.0,3.8544,15.4174
s04.task.14.t0.1599.0957.tf.1599.4702,1599.0957,1599.4702,1569.871,1699.277953,14,0.3744,04_A,04_A_14,04_14,A,B,iron,97,uba,107,m,04,1,4.0,2.6708,10.6833
s04.task.14.t0.1608.9715.tf.1609.1952,1608.9715,1609.1952,1569.871,1699.277953,14,0.2237,04_A,04_A_14,04_14,A,B,iron,97,uba,107,m,04,1,2.0,4.4701,8.9401
s04.task.14.t0.1617.4342.tf.1618.0337,1617.4342,1618.0337,1569.871,1699.277953,14,0.5995,04_A,04_A_14,04_14,A,B,iron,97,uba,107,m,04,1,2.0,1.6682,3.3363
s04.task.14.t0.1618.2962.tf.1619.8302,1618.2962,1619.8302,1569.871,1699.277953,14,1.534,04_A,04_A_14,04_14,A,B,iron,97,uba,107,m,04,6,27.0,3.9113,17.6009
s04.task.14.t0.1622.0059.tf.1622.2359,1622.0059,1622.2359,1569.871,1699.277953,14,0.23,04_A,04_A_14,04_14,A,B,iron,97,uba,107,m,04,1,3.0,4.3478,13.0435
s04.task.14.t0.1633.6230.tf.1637.2684,1633.623,1637.2684,1569.871,1699.277953,14,3.6454,04_A,04_A_14,04_14,A,B,iron,97,uba,107,m,04,19,88.0,5.2121,24.14
s04.task.14.t0.1642.5366.tf.1642.9166,1642.5366,1642.9166,1569.871,1699.277953,14,0.38,04_A,04_A_14,04_14,A,B,iron,97,uba,107,m,04,3,6.0,7.8955,15.7911
s04.task.14.t0.1650.4631.tf.1651.8963,1650.4631,1651.8963,1569.871,1699.277953,14,1.4332,04_A,04_A_14,04_14,A,B,iron,97,uba,107,m,04,8,24.0,5.5818,16.7455
s04.task.14.t0.1654.7168.tf.1655.1142,1654.7168,1655.1142,1569.871,1699.277953,14,0.3974,04_A,04_A_14,04_14,A,B,iron,97,uba,107,m,04,1,4.0,2.5163,10.0654
s04.task.14.t0.1655.3367.tf.1656.5929,1655.3367,1656.5929,1569.871,1699.277953,14,1.2562,04_A,04_A_14,04_14,A,B,iron,97,uba,107,m,04,4,17.0,3.1842,13.533
s04.task.14.t0.1664.7799.tf.1665.6394,1664.7799,1665.6394,1569.871,1699.277953,14,0.8595,04_A,04_A_14,04_14,A,B,iron,97,uba,107,m,04,6,18.0,6.9805,20.9416
s04.task.14.t0.1666.6113.tf.1666.9128,1666.6113,1666.9128,1569.871,1699.277953,14,0.3014,04_A,04_A_14,04_14,A,B,iron,97,uba,107,m,04,2,8.0,6.6353,26.541
s04.task.14.t0.1668.2762.tf.1668.5917,1668.2762,1668.5917,1569.871,1699.277953,14,0.3155,04_A,04_A_14,04_14,A,B,iron,97,uba,107,m,04,1,2.0,3.1694,6.3388
s04.task.14.t0.1675.7482.tf.1680.0791,1675.7482,1680.0791,1569.871,1699.277953,14,4.3309,04_A,04_A_14,04_14,A,B,iron,97,uba,107,m,04,19,67.0,4.3871,15.4703
s04.task.14.t0.1681.6863.tf.1682.7339,1681.6863,1682.7339,1569.871,1699.277953,14,1.0476,04_A,04_A_14,04_14,A,B,iron,97,uba,107,m,04,6,24.0,5.7276,22.9106
s04.task.14.t0.1682.8737.tf.1682.9219,1682.8737,1682.9219,1569.871,1699.277953,14,0.0483,04_A,04_A_14,04_14,A,B,iron,97,uba,107,m,04,1,2.0,20.7147,41.4293
s04.task.14.t0.1683.7920.tf.1686.4563,1683.792,1686.4563,1569.871,1699.277953,14,2.6643,04_A,04_A_14,04_14,A,B,iron,97,uba,107,m,04,14,49.0,5.2547,18.3915
s04.task.14.t0.1686.9715.tf.1696.8213,1686.9715,1696.8213,1569.871,1699.277953,14,9.8498,04_A,04_A_14,04_14,A,B,iron,97,uba,107,m,04,43,144.0,4.3656,14.6195
s04.task.1.t0.54.7644.tf.54.9339,54.7644,54.9339,0.112213,84.170624,1,0.1695,04_A,04_A_1,04_1,A,A,mime,82,uba,107,m,04,1,2.0,5.898,11.7961
s04.task.1.t0.57.7569.tf.58.1828,57.7569,58.1828,0.112213,84.170624,1,0.4259,04_A,04_A_1,04_1,A,A,mime,82,uba,107,m,04,2,8.0,4.6958,18.7831
s04.task.1.t0.61.7703.tf.63.5603,61.7703,63.5603,0.112213,84.170624,1,1.79,04_A,04_A_1,04_1,A,A,mime,82,uba,107,m,04,8,32.0,4.4692,17.8766
s04.task.1.t0.68.1972.tf.68.8949,68.1972,68.8949,0.112213,84.170624,1,0.6977,04_A,04_A_1,04_1,A,A,mime,82,uba,107,m,04,3,9.0,4.2998,12.8993
s04.task.1.t0.71.4235.tf.72.5097,71.4235,72.5097,0.112213,84.170624,1,1.0862,04_A,04_A_1,04_1,A,A,mime,82,uba,107,m,04,6,22.0,5.5236,20.2532
s04.task.1.t0.77.1378.tf.77.4695,77.1378,77.4695,0.112213,84.170624,1,0.3317,04_A,04_A_1,04_1,A,A,mime,82,uba,107,m,04,1,5.0,3.0144,15.0719
s04.task.1.t0.78.5620.tf.78.9766,78.562,78.9766,0.112213,84.170624,1,0.4146,04_A,04_A_1,04_1,A,A,mime,82,uba,107,m,04,3,6.0,7.2364,14.4728
s04.task.1.t0.81.1066.tf.81.4193,81.1066,81.4193,0.112213,84.170624,1,0.3128,04_A,04_A_1,04_1,A,A,mime,82,uba,107,m,04,2,7.0,6.3944,22.3805
s04.task.2.t0.90.3983.tf.91.7921,90.3983,91.7921,87.635,132.18,2,1.3938,04_A,04_A_2,04_2,A,B,lawnmower,97,uba,107,m,04,4,19.0,2.8698,13.6317
s04.task.2.t0.92.1560.tf.92.9299,92.156,92.9299,87.635,132.18,2,0.7739,04_A,04_A_2,04_2,A,B,lawnmower,97,uba,107,m,04,2,12.0,2.5842,15.505
s04.task.2.t0.94.6994.tf.95.2994,94.6994,95.2994,87.635,132.18,2,0.6,04_A,04_A_2,04_2,A,B,lawnmower,97,uba,107,m,04,1,2.0,1.6667,3.3333
s04.task.2.t0.96.2298.tf.97.7175,96.2298,97.7175,87.635,132.18,2,1.4876,04_A,04_A_2,04_2,A,B,lawnmower,97,uba,107,m,04,6,24.0,4.0333,16.1331
s04.task.2.t0.98.0470.tf.99.0621,98.047,99.0621,87.635,132.18,2,1.015,04_A,04_A_2,04_2,A,B,lawnmower,97,uba,107,m,04,5,18.0,4.9259,17.7332
s04.task.2.t0.100.0242.tf.102.5813,100.0242,102.5813,87.635,132.18,2,2.5571,04_A,04_A_2,04_2,A,B,lawnmower,97,uba,107,m,04,9,45.0,3.5196,17.5982
s04.task.2.t0.103.8286.tf.104.0162,103.8286,104.0162,87.635,132.18,2,0.1876,04_A,04_A_2,04_2,A,B,lawnmower,97,uba,107,m,04,1,1.0,5.3315,5.3315
s04.task.2.t0.104.2218.tf.106.4095,104.2218,106.4095,87.635,132.18,2,2.1877,04_A,04_A_2,04_2,A,B,lawnmower,97,uba,107,m,04,7,33.0,3.1997,15.0841
s04.task.2.t0.106.5479.tf.107.4547,106.5479,107.4547,87.635,132.18,2,0.9068,04_A,04_A_2,04_2,A,B,lawnmower,97,uba,107,m,04,6,21.0,6.6169,23.1591
s04.task.2.t0.108.1196.tf.108.9256,108.1196,108.9256,87.635,132.18,2,0.806,04_A,04_A_2,04_2,A,B,lawnmower,97,uba,107,m,04,5,17.0,6.2036,21.0922
s04.task.2.t0.111.3826.tf.112.2742,111.3826,112.2742,87.635,132.18,2,0.8916,04_A,04_A_2,04_2,A,B,lawnmower,97,uba,107,m,04,5,16.0,5.6082,17.9463
s04.task.2.t0.117.9482.tf.122.0476,117.9482,122.0476,87.635,132.18,2,4.0994,04_A,04_A_2,04_2,A,B,lawnmower,97,uba,107,m,04,20,80.0,4.8787,19.5149
s04.task.2.t0.124.1211.tf.124.5711,124.1211,124.5711,87.635,132.18,2,0.45,04_A,04_A_2,04_2,A,B,lawnmower,97,uba,107,m,04,3,10.0,6.6667,22.2222
s04.task.3.t0.140.6394.tf.140.8598,140.6394,140.8598,136.165,228.592092,3,0.2204,04_A,04_A_3,04_3,A,A,ear,99,uba,107,m,04,1,2.0,4.5369,9.0738
s04.task.3.t0.147.2490.tf.147.5934,147.249,147.5934,136.165,228.592092,3,0.3444,04_A,04_A_3,04_3,A,A,ear,99,uba,107,m,04,1,2.0,2.9036,5.8073
s04.task.3.t0.150.7464.tf.151.0673,150.7464,151.0673,136.165,228.592092,3,0.3209,04_A,04_A_3,04_3,A,A,ear,99,uba,107,m,04,2,4.0,6.2327,12.4654
s04.task.3.t0.153.1492.tf.153.4904,153.1492,153.4904,136.165,228.592092,3,0.3412,04_A,04_A_3,04_3,A,A,ear,99,uba,107,m,04,1,2.0,2.9307,5.8614
s04.task.3.t0.165.6298.tf.168.3603,165.6298,168.3603,136.165,228.592092,3,2.7305,04_A,04_A_3,04_3,A,A,ear,99,uba,107,m,04,14,49.0,5.1273,17.9456
s04.task.3.t0.175.5265.tf.175.7342,175.5265,175.7342,136.165,228.592092,3,0.2077,04_A,04_A_3,04_3,A,A,ear,99,uba,107,m,04,1,2.0,4.8147,9.6294
s04.task.3.t0.186.4404.tf.186.6947,186.4404,186.6947,136.165,228.592092,3,0.2543,04_A,04_A_3,04_3,A,A,ear,99,uba,107,m,04,1,2.0,3.932,7.864
s04.task.3.t0.215.0458.tf.215.7228,215.0458,215.7228,136.165,228.592092,3,0.677,04_A,04_A_3,04_3,A,A,ear,99,uba,107,m,04,3,10.0,4.4314,14.7713
s04.task.3.t0.225.3727.tf.226.0381,225.3727,226.0381,136.165,228.592092,3,0.6655,04_A,04_A_3,04_3,A,A,ear,99,uba,107,m,04,2,7.0,3.0054,10.5187
s04.task.4.t0.237.7558.tf.238.8539,237.7558,238.8539,232.869,340.347,4,1.0981,04_A,04_A_4,04_4,A,B,nail,90,uba,107,m,04,6,24.0,5.4641,21.8563
s04.task.4.t0.241.1964.tf.241.9197,241.1964,241.9197,232.869,340.347,4,0.7233,04_A,04_A_4,04_4,A,B,nail,90,uba,107,m,04,2,7.0,2.7651,9.6777
s04.task.4.t0.242.1465.tf.243.4732,242.1465,243.4732,232.869,340.347,4,1.3267,04_A,04_A_4,04_4,A,B,nail,90,uba,107,m,04,4,20.0,3.015,15.0748
s04.task.4.t0.244.1961.tf.245.0142,244.1961,245.0142,232.869,340.347,4,0.8181,04_A,04_A_4,04_4,A,B,nail,90,uba,107,m,04,1,1.0,1.2224,1.2224
s04.task.4.t0.245.5803.tf.248.2058,245.5803,248.2058,232.869,340.347,4,2.6256,04_A,04_A_4,04_4,A,B,nail,90,uba,107,m,04,10,49.0,3.8087,18.6627
s04.task.4.t0.248.8464.tf.252.1468,248.8464,252.1468,232.869,340.347,4,3.3004,04_A,04_A_4,04_4,A,B,nail,90,uba,107,m,04,15,50.0,4.5449,15.1496
s04.task.4.t0.252.4201.tf.252.5255,252.4201,252.5255,232.869,340.347,4,0.1054,04_A,04_A_4,04_4,A,B,nail,90,uba,107,m,04,1,4.0,9.4842,37.937
s04.task.4.t0.252.7964.tf.254.1394,252.7964,254.1394,232.869,340.347,4,1.343,04_A,04_A_4,04_4,A,B,nail,90,uba,107,m,04,7,24.0,5.2122,17.8703
s04.task.4.t0.254.7364.tf.255.5562,254.7364,255.5562,232.869,340.347,4,0.8198,04_A,04_A_4,04_4,A,B,nail,90,uba,107,m,04,3,12.0,3.6592,14.6369
s04.task.4.t0.261.0110.tf.261.9859,261.011,261.9859,232.869,340.347,4,0.9749,04_A,04_A_4,04_4,A,B,nail,90,uba,107,m,04,3,21.0,3.0773,21.5408
s04.task.4.t0.269.6849.tf.270.7769,269.6849,270.7769,232.869,340.347,4,1.0921,04_A,04_A_4,04_4,A,B,nail,90,uba,107,m,04,5,17.0,4.5785,15.567
s04.task.4.t0.270.9346.tf.272.1745,270.9346,272.1745,232.869,340.347,4,1.2399,04_A,04_A_4,04_4,A,B,nail,90,uba,107,m,04,7,22.0,5.6457,17.7437
s04.task.4.t0.272.3687.tf.274.7348,272.3687,274.7348,232.869,340.347,4,2.3661,04_A,04_A_4,04_4,A,B,nail,90,uba,107,m,04,8,33.0,3.3811,13.9471
s04.task.4.t0.275.1830.tf.276.1344,275.183,276.1344,232.869,340.347,4,0.9514,04_A,04_A_4,04_4,A,B,nail,90,uba,107,m,04,3,18.0,3.1531,18.9186
s04.task.4.t0.286.5232.tf.288.0703,286.5232,288.0703,232.869,340.347,4,1.5471,04_A,04_A_4,04_4,A,B,nail,90,uba,107,m,04,6,24.0,3.8781,15.5126
s04.task.4.t0.291.5285.tf.291.7743,291.5285,291.7743,232.869,340.347,4,0.2458,04_A,04_A_4,04_4,A,B,nail,90,uba,107,m,04,1,2.0,4.0676,8.1352
s04.task.4.t0.292.4186.tf.292.8276,292.4186,292.8276,232.869,340.347,4,0.409,04_A,04_A_4,04_4,A,B,nail,90,uba,107,m,04,3,6.0,7.3343,14.6686
s04.task.4.t0.299.8492.tf.300.2815,299.8492,300.2815,232.869,340.347,4,0.4323,04_A,04_A_4,04_4,A,B,nail,90,uba,107,m,04,1,4.0,2.3132,9.2529
s04.task.4.t0.300.6270.tf.301.2854,300.627,301.2854,232.869,340.347,4,0.6584,04_A,04_A_4,04_4,A,B,nail,90,uba,107,m,04,2,7.0,3.0374,10.6311
s04.task.4.t0.301.3384.tf.302.0186,301.3384,302.0186,232.869,340.347,4,0.6802,04_A,04_A_4,04_4,A,B,nail,90,uba,107,m,04,2,7.0,2.9405,10.2916
s04.task.4.t0.302.9941.tf.304.3009,302.9941,304.3009,232.869,340.347,4,1.3068,04_A,04_A_4,04_4,A,B,nail,90,uba,107,m,04,4,20.0,3.061,15.3051
s04.task.4.t0.305.1086.tf.305.3549,305.1086,305.3549,232.869,340.347,4,0.2462,04_A,04_A_4,04_4,A,B,nail,90,uba,107,m,04,1,2.0,4.061,8.122
s04.task.4.t0.305.4511.tf.306.4621,305.4511,306.4621,232.869,340.347,4,1.011,04_A,04_A_4,04_4,A,B,nail,90,uba,107,m,04,4,19.0,3.9563,18.7924
s04.task.4.t0.315.4234.tf.315.7034,315.4234,315.7034,232.869,340.347,4,0.28,04_A,04_A_4,04_4,A,B,nail,90,uba,107,m,04,1,2.0,3.5714,7.1429
s04.task.4.t0.316.5843.tf.316.9329,316.5843,316.9329,232.869,340.347,4,0.3486,04_A,04_A_4,04_4,A,B,nail,90,uba,107,m,04,3,6.0,8.605,17.21
s04.task.4.t0.330.9893.tf.332.2651,330.9893,332.2651,232.869,340.347,4,1.2757,04_A,04_A_4,04_4,A,B,nail,90,uba,107,m,04,5,10.0,3.9193,7.8386
s04.task.4.t0.334.0961.tf.334.4052,334.0961,334.4052,232.869,340.347,4,0.3091,04_A,04_A_4,04_4,A,B,nail,90,uba,107,m,04,1,2.0,3.2356,6.4712
s04.task.5.t0.347.6747.tf.347.9799,347.6747,347.9799,343.614,524.058,5,0.3052,04_A,04_A_5,04_5,A,A,bluelion,94,uba,107,m,04,1,2.0,3.2767,6.5534
s04.task.5.t0.357.3904.tf.357.6304,357.3904,357.6304,343.614,524.058,5,0.24,04_A,04_A_5,04_5,A,A,bluelion,94,uba,107,m,04,1,2.0,4.1667,8.3333
s04.task.5.t0.365.8707.tf.366.2013,365.8707,366.2013,343.614,524.058,5,0.3306,04_A,04_A_5,04_5,A,A,bluelion,94,uba,107,m,04,1,2.0,3.0246,6.0492
s04.task.5.t0.371.6214.tf.371.9435,371.6214,371.9435,343.614,524.058,5,0.3221,04_A,04_A_5,04_5,A,A,bluelion,94,uba,107,m,04,1,2.0,3.1042,6.2084
s04.task.5.t0.376.5943.tf.376.8740,376.5943,376.874,343.614,524.058,5,0.2798,04_A,04_A_5,04_5,A,A,bluelion,94,uba,107,m,04,1,2.0,3.5746,7.1491
s04.task.5.t0.380.8245.tf.381.1806,380.8245,381.1806,343.614,524.058,5,0.3561,04_A,04_A_5,04_5,A,A,bluelion,94,uba,107,m,04,1,2.0,2.8086,5.6172
